Teddy's Deli-Bar,"Sandwiches, Delis, Restaurants",3,QC,3.5,45.6561438,-73.5104907,Pointe-aux-Trembles,3
Cantine Chez Roger,"Salad, Burgers, French, Restaurants",3,QC,4.5,45.2825025,-72.970485,Farnham,3
Hooters,"Nightlife, Bars, Chicken Wings, American (Traditional), Restaurants, Sports Bars",3,PA,2.0,40.4300158,-79.8081071,Wilkens Township,3
Sunrise Grill Restaurant,"Burgers, Fish & Chips, Breakfast & Brunch, Restaurants",3,ON,4.0,43.908952,-79.3729656,Gormley,3
Café Loca Loca,"Cafes, Restaurants",3,QC,4.0,45.4326109,-73.1624512,Marieville,3
Kojax Souvlaki,"Greek, Restaurants, Comfort Food, Food Court",3,QC,4.0,45.4964525157,-73.7063315728,Saint-laurent,3
Tim Horton's,"Coffee & Tea, Donuts, Restaurants, Sandwiches, Breakfast & Brunch, Food",3,QC,3.5,45.6879781,-72.80655,Saint-Liboire,3
Les Marmitons,"Pizza, Restaurants",3,QC,4.5,45.316842,-73.86208,Maple Grove,3
Pizza Papa Gerald,"Pizza, Restaurants",3,QC,5.0,45.2584155,-74.21454,Les Coteaux,3
Sidney Saloon,"Restaurants, Pizza, Sandwiches, Nightlife, Bars",3,IL,4.5,40.0246558276,-88.0731402908,Sidney,3
Rad Pizza,"Pizza, Italian, Restaurants",3,ON,4.0,43.4640778,-79.6734963,Oakvile,3
Walker's Bar and Grill,"Restaurants, American (Traditional), Nightlife, Bars, Chicken Wings",3,PA,2.5,40.5658929,-80.2302797,Crescent,3
McDonald's,"Fast Food, Restaurants, Burgers, Food, Coffee & Tea",3,QC,1.0,45.8915103,-74.1487519,Saint-Sauveur-Des-Monts,3
Chejoys,"Delicatessen, Food, Pizza, Delis, Steakhouses, Poutineries, Restaurants",3,QC,3.0,45.538789,-73.73412,"Chomedey, Laval",3
Il Mondo Pizza & Restaurant,"Restaurants, Pizza, Italian",3,ON,2.5,44.0121427736,-79.6793531009,New Tecumseth,3
The Brass Monkey,"Restaurants, Burgers, Nightlife, Pizza, Bars, Pubs",3,AB,5.0,50.9326785,-114.0173389,Southeast Calgary,3
Georgio's Oven Fresh Pizza,"Restaurants, Chicken Wings, Salad, Pizza",3,OH,2.5,41.5531846,-81.4979805,Richmond Height,3
Restaurant Le Piment Szechuan,"Restaurants, Home & Garden, Kitchen & Bath, Shopping, Chinese",3,QC,3.5,45.5449707,-73.2366955,McMasterville,3
The Church Public Inn,"Steakhouses, American (Traditional), Gastropubs, Restaurants",3,ON,5.0,43.9506701,-79.83684,Palgrave,3
Harvey's,"Restaurants, Burgers, Fast Food, American (Traditional)",3,QC,3.5,45.3334219,-73.2918113,St-Jean Sur Richelieu,3
Desert Finds,"Restaurants, Estate Liquidation, Real Estate, Pizza, Real Estate Services, Home Services",3,AZ,1.0,33.45,-112.07,Phoenix Valley,3
Bond Head Family Restaurant & Pizzeria,"Fish & Chips, Restaurants, Pizza, Sandwiches",3,ON,2.5,44.0897025,-79.6767353,Bond Head,3
Allô! Mon Coco,"Breakfast & Brunch, Restaurants",3,QC,2.5,45.4524337,-73.8567385,Kirlkland,3
Au Petit Casseau Du Fort,Restaurants,3,QC,3.0,45.2868924,-74.1780623,Coteau-Du-Lac,3
St-Charles Steak House,"Restaurants, Steakhouses",3,QC,3.5,45.6441888,-73.8623392,Sainte-Therese,3
Mansfield General Store,"Restaurants, American (Traditional), Fashion, Department Stores, Ice Cream & Frozen Yogurt, Grocery, Shopping, Food",3,IL,4.5,40.2119444,-88.5057385,Mansfield,3
Pheasant Run Golf Club,"Venues & Event Spaces, Active Life, Golf, Event Planning & Services, Restaurants, Cafes",3,ON,4.0,44.090633616,-79.3762110523,Sharon,3
Allô! Mon Coco,"Restaurants, Breakfast & Brunch",3,QC,3.0,45.7409613,-73.4588496,RŽpentigny,3
Janette's Spicy Island,"Caribbean, Restaurants",3,QC,5.0,45.5103907,-73.8065088,Roxboro,3
McDonald's,"Burgers, Restaurants, Fast Food, Coffee & Tea, Food",3,QC,2.5,45.5914244,-73.6703348,Duvernay,3
Kim Heng,"Restaurants, Asian Fusion, Chinese",3,QC,3.5,45.5979348625,-73.7889851991,Sainte-Rose,3
The Scoreboard,"Nightlife, Bars, Pubs, Lounges, American (Traditional), Restaurants",3,AB,2.5,45.502963,-73.568619,Medicine Hat,3
Au Vieux Duluth,"Restaurants, Seafood, Barbeque, Greek",3,QC,2.5,45.482039,-73.4656517,Greenfield-Park,3
L'Express,"Restaurants, French, Breakfast & Brunch, Coffee & Tea, Food, Creperies, Cafes, Diners",3,QC,3.5,45.5220222602,-73.3019911265,Saint-Basile-le-Grand,3
Subway Restaurants,"Sandwiches, Restaurants, Fast Food",3,IL,3.0,40.1133946,-88.0414094,St. Joseph,3
Ni Yama Sushi Bar,"Sushi Bars, Restaurants",3,QC,4.5,45.5411191,-73.9204671,Deux-Montagnes,3
